id,order_date,delivery_date,delivered,product_id,product,category,cost,amount,price,discount,taxes,freight_cost
4fac728d-bb11-4793-ae3f-1cc90c4744f1,02/01/2023,28/01/2023,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,97.000,457.189,4.340,1.640,3.700
92153d21-9cb6-4a59-a9a2-5ec551c6ec0c,02/01/2023,16/01/2023,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,57.000,163.682,1.910,1.170,2.320
92153d21-9cb6-4a59-a9a2-5ec551c6ec0c,02/01/2023,16/01/2023,TRUE,27850f95-24ad-4c89-989c-8148ad58ef36,Adaptador Bluetooth,Acessórios,2.114.000,11.000,224.264,2.820,2.000,4.790
92153d21-9cb6-4a59-a9a2-5ec551c6ec0c,02/01/2023,16/01/2023,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,74.000,155.889,3.070,2.000,5.000
92153d21-9cb6-4a59-a9a2-5ec551c6ec0c,02/01/2023,16/01/2023,TRUE,44ffe4a2-3ba1-4b85-ad47-0c195eb4cc8d,Estabilizador 1000VA,Energia,8.713.000,44.000,931.132,1.150,1.500,3.660
92153d21-9cb6-4a59-a9a2-5ec551c6ec0c,02/01/2023,16/01/2023,TRUE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,59.000,559.563,3.800,1.560,4.920
92153d21-9cb6-4a59-a9a2-5ec551c6ec0c,02/01/2023,16/01/2023,TRUE,cf495e19-6749-4727-af35-de477a6290a1,Memória RAM,Componentes,9.835.000,5.000,1.023.386,3.950,1.510,3.140
58bd857a-d47c-432c-a0b1-c113466d0ae9,02/01/2023,29/01/2023,TRUE,cf495e19-6749-4727-af35-de477a6290a1,Memória RAM,Componentes,9.835.000,21.000,1.023.386,4.550,2.000,3.380
58bd857a-d47c-432c-a0b1-c113466d0ae9,02/01/2023,29/01/2023,TRUE,98549fde-2cf5-4c19-a93d-d92648869276,Cartucho de Tinta HP,Suprimentos,6.048.000,7.000,499.871,3.400,1.180,3.960
58bd857a-d47c-432c-a0b1-c113466d0ae9,02/01/2023,29/01/2023,TRUE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,33.000,660.731,3.500,1.230,3.500
58bd857a-d47c-432c-a0b1-c113466d0ae9,02/01/2023,29/01/2023,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,53.000,689.190,1.290,2.000,3.060
58bd857a-d47c-432c-a0b1-c113466d0ae9,02/01/2023,29/01/2023,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,91.000,428.820,1.060,2.000,3.710
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,0ff9542b-e317-4913-833d-5b0b0f7c0d0f,Cabo HDMI 4K,Acessórios,9.484.000,89.000,691.528,5.000,1.630,4.050
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,1.000,791.943,1.630,1.450,5.000
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,66a02691-49da-4162-9bc3-a89e3d3503ba,Caixa de Som,Áudio,6.870.000,91.000,648.810,1.130,1.190,5.000
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,11.000,1.025.511,4.430,1.690,3.650
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,6.000,653.400,4.040,2.000,3.340
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,f056d272-ab70-417c-8a78-6ade8ccfecb8,Headset Gamer,Áudio,3.008.000,81.000,203.107,4.040,2.000,3.700
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,6c5ab492-4430-4c5b-b9da-fb66dbfb0e7e,Scanner Profissional,Periféricos,8.944.000,82.000,515.699,5.000,2.000,4.560
b587c7d1-47dc-4e50-933e-4cf15dc37780,02/01/2023,07/01/2023,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,72.000,170.931,1.280,1.570,5.000
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,15.000,689.190,2.280,2.000,5.000
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,9.000,501.930,1.260,2.000,1.280
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,7fb4594c-9085-415c-aed3-4c2c6eed21e4,Tablet,Tablets,5.589.000,82.000,308.841,4.780,2.000,2.740
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,42.000,653.400,5.000,1.230,1.910
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,0dd9517d-82a8-4671-9344-c84b80d3f349,Processador,Componentes,5.876.000,71.000,604.678,5.000,2.000,1.800
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,43.000,428.820,3.600,2.000,5.000
539d5d40-d264-47ca-ace7-89f3b233d692,03/01/2023,21/01/2023,TRUE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,84.000,660.731,4.300,2.000,5.000
95350308-8059-4d04-b156-b1bc9582db3b,03/01/2023,25/01/2023,FALSE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,96.000,246.210,2.010,1.850,4.870
95350308-8059-4d04-b156-b1bc9582db3b,03/01/2023,25/01/2023,FALSE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,68.000,170.931,4.750,2.000,4.380
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,a8c1804a-c368-480c-9b1e-dcd5a01b5168,Impressora Multifuncional,Periféricos,7.656.000,0,721.054,5.000,1.790,2.250
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,18b380da-f191-408a-a23b-be727828c8b8,Notebook Gamer,Computadores,5.477.000,64.000,559.901,4.750,1.190,2.920
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,e5c01141-2a60-4378-bcb7-cda3ab621dd8,Fone de Ouvido Sem Fio,Áudio,4.230.000,14.000,423.675,5.000,1.110,5.000
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,97.000,877.767,4.580,1.880,4.040
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,605ab08e-5dff-4b0f-9c3b-620036609a44,Teclado Mecânico,Acessórios,9.460.000,59.000,777.302,2.680,1.920,4.420
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,1d767e28-d2ba-4e0a-a67f-9d3e834ad203,Roteador Wi-Fi,Redes,5.961.000,14.000,587.253,5.000,2.000,2.610
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,d83fc804-f991-4d35-9f2a-40fe0258ed5c,Tablet Android,Tablets,6.128.000,22.000,667.953,3.630,1.780,2.930
51ec335e-ca10-4973-b5f4-080af89f0081,03/01/2023,14/01/2023,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,96.000,155.889,2.690,2.000,3.510
3668decf-b79f-4b69-9ab3-2245ecca2ad3,03/01/2023,20/01/2023,TRUE,12641bc1-0aa7-478b-9a54-7a02706294aa,Placa de Vídeo GeForce,Componentes,5.728.000,47.000,428.820,4.310,2.000,1.360
3668decf-b79f-4b69-9ab3-2245ecca2ad3,03/01/2023,20/01/2023,TRUE,51a020f0-17d6-4c8c-837f-e252406486bc,Impressora,Periféricos,9.912.000,24.000,745.005,3.060,1.690,2.690
2a527b43-3b8e-4cee-b467-a4c1984d12a2,03/01/2023,17/01/2023,TRUE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,36.000,171.835,3.600,2.000,1.290
2a527b43-3b8e-4cee-b467-a4c1984d12a2,03/01/2023,17/01/2023,TRUE,14223b2f-f6f9-4e42-afe7-7e8c2749ca4a,Pen Drive,Armazenamento,7.251.000,69.000,653.400,4.750,2.000,1.440
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,a7da50ae-1205-4833-9135-81a9a0e37b3b,Hub USB 3.0,Acessórios,3.051.000,57.000,171.835,5.000,1.010,5.000
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,9d599895-1516-4ff9-8ce3-b63d604c45ba,Webcam Full HD,Periféricos,8.035.000,37.000,877.767,1.910,2.000,4.110
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,94.000,195.405,3.960,1.350,1.010
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,42.000,163.682,1.560,2.000,1.730
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,7fb4594c-9085-415c-aed3-4c2c6eed21e4,Tablet,Tablets,5.589.000,87.000,308.841,1.830,1.170,4.240
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,2f066034-6660-4f43-bed1-f431bcdf1c28,Monitor,Periféricos,3.169.000,2.000,233.362,5.000,2.000,4.180
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,baa6df5e-d578-4f71-acee-6cb7b741f998,Placa-Mãe,Componentes,8.557.000,67.000,689.190,5.000,2.000,3.280
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,605ab08e-5dff-4b0f-9c3b-620036609a44,Teclado Mecânico,Acessórios,9.460.000,62.000,777.302,4.290,2.000,5.000
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,7cb06038-6876-491e-b69d-6750a4ccf085,HD Externo 1TB,Armazenamento,3.476.000,45.000,253.986,3.510,1.130,4.610
254b722a-bbd9-456a-95bf-e0d3d32454c1,03/01/2023,25/01/2023,TRUE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,36.000,411.590,4.570,1.450,3.710
10fd0c1e-0782-4812-8bd6-f305904f1c71,04/01/2023,14/01/2023,FALSE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,82.000,1.025.511,2.460,2.000,1.490
10fd0c1e-0782-4812-8bd6-f305904f1c71,04/01/2023,14/01/2023,FALSE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,30.000,411.590,1.680,1.270,2.210
10fd0c1e-0782-4812-8bd6-f305904f1c71,04/01/2023,14/01/2023,FALSE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,47.000,195.405,5.000,1.370,2.700
10fd0c1e-0782-4812-8bd6-f305904f1c71,04/01/2023,14/01/2023,FALSE,db06dfb1-efcc-445e-8526-39bd66d44b25,Monitor Gamer,Periféricos,9.563.000,25.000,891.814,2.080,1.800,1.270
10fd0c1e-0782-4812-8bd6-f305904f1c71,04/01/2023,14/01/2023,FALSE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,93.000,457.189,2.210,2.000,4.520
10fd0c1e-0782-4812-8bd6-f305904f1c71,04/01/2023,14/01/2023,FALSE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,56.000,663.185,2.780,2.000,4.190
07e18a5e-2993-486f-9836-20c9744a0819,04/01/2023,11/01/2023,TRUE,cf495e19-6749-4727-af35-de477a6290a1,Memória RAM,Componentes,9.835.000,70.000,1.023.386,2.770,2.000,1.810
07e18a5e-2993-486f-9836-20c9744a0819,04/01/2023,11/01/2023,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,7.000,195.405,1.980,2.000,1.920
07e18a5e-2993-486f-9836-20c9744a0819,04/01/2023,11/01/2023,TRUE,e53ef18e-fd36-47d8-81d0-040fb78c0897,Fonte de Alimentação,Energia,3.506.000,88.000,246.210,1.530,1.510,1.870
07e18a5e-2993-486f-9836-20c9744a0819,04/01/2023,11/01/2023,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,97.000,155.889,2.660,1.260,1.830
920188d4-0a31-4811-b95a-cd7404512ae9,04/01/2023,16/01/2023,TRUE,bac43980-c9bc-4a38-bbb2-d66fe979e348,Placa de Vídeo,Componentes,8.534.000,7.000,791.943,1.220,2.000,3.870
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,20.000,155.889,2.150,1.670,4.540
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,c35358ba-fa16-4f7c-aea9-c749cc41f74d,Mouse,Acessórios,4.366.000,55.000,411.590,4.530,2.000,5.000
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,0ad70f9c-dc0b-4c6c-87f7-39ef6dafe1fb,Webcam,Periféricos,2.117.000,48.000,170.931,5.000,1.650,1.190
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,98549fde-2cf5-4c19-a93d-d92648869276,Cartucho de Tinta HP,Suprimentos,6.048.000,75.000,499.871,5.000,1.640,3.900
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,65.000,1.025.511,1.830,1.630,3.580
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,66a02691-49da-4162-9bc3-a89e3d3503ba,Caixa de Som,Áudio,6.870.000,55.000,648.810,5.000,1.950,2.270
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,40.000,501.930,5.000,2.000,3.160
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,93.000,195.405,2.090,1.330,1.130
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,e799e77b-0a8c-46da-a27f-bc4a13c98467,Roteador,Redes,5.161.000,17.000,557.337,5.000,2.000,1.850
6977a485-39b5-41d2-bb5d-96a1f51f28d0,04/01/2023,23/01/2023,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,64.000,163.682,2.290,2.000,5.000
e62448bc-3713-4dde-95a6-4ae53f8f7c4e,04/01/2023,16/01/2023,TRUE,1d767e28-d2ba-4e0a-a67f-9d3e834ad203,Roteador Wi-Fi,Redes,5.961.000,50.000,587.253,2.280,1.140,1.550
edafd2af-9953-4d4a-befe-d10e00c983ca,04/01/2023,22/01/2023,TRUE,0ff9542b-e317-4913-833d-5b0b0f7c0d0f,Cabo HDMI 4K,Acessórios,9.484.000,15.000,691.528,5.000,1.490,2.150
edafd2af-9953-4d4a-befe-d10e00c983ca,04/01/2023,22/01/2023,TRUE,dd082ee4-b813-47e3-b34c-68efb693170b,Cartucho de Tinta,Suprimentos,5.745.000,99.000,501.930,1.090,2.000,2.650
edafd2af-9953-4d4a-befe-d10e00c983ca,04/01/2023,22/01/2023,TRUE,e5508320-9789-4195-aac9-b9d4c4d18292,HD Externo,Armazenamento,9.232.000,94.000,511.502,1.260,2.000,3.390
edafd2af-9953-4d4a-befe-d10e00c983ca,04/01/2023,22/01/2023,TRUE,e64f72d7-5b4b-466f-a445-83c677d004c7,Gabinete,Componentes,3.896.000,8.000,247.890,3.940,2.000,3.850
edafd2af-9953-4d4a-befe-d10e00c983ca,04/01/2023,22/01/2023,TRUE,7c9d4229-4c08-45d0-91d9-c23a49a80cb8,Estabilizador,Energia,5.481.000,21.000,384.935,1.790,2.000,5.000
edafd2af-9953-4d4a-befe-d10e00c983ca,04/01/2023,22/01/2023,TRUE,3f892824-550d-41c0-ac19-98ca5f558f81,Notebook,Computadores,6.449.000,12.000,559.563,2.620,2.000,5.000
b6220d8a-d3ea-4d3b-946c-f507c422dddd,05/01/2023,15/01/2023,TRUE,e64f72d7-5b4b-466f-a445-83c677d004c7,Gabinete,Componentes,3.896.000,73.000,247.890,4.210,2.000,3.230
b6220d8a-d3ea-4d3b-946c-f507c422dddd,05/01/2023,15/01/2023,TRUE,ea2f9a60-952b-4d22-a05c-d262e0b67934,Cooler,Componentes,2.508.000,92.000,195.405,2.160,2.000,2.400
b6220d8a-d3ea-4d3b-946c-f507c422dddd,05/01/2023,15/01/2023,TRUE,54f21b33-791f-4d06-b3aa-0ef9b061a8a4,Teclado,Acessórios,7.655.000,34.000,771.857,3.530,2.000,3.790
b6220d8a-d3ea-4d3b-946c-f507c422dddd,05/01/2023,15/01/2023,TRUE,43511872-185c-4705-8cf5-0ce79927fcf1,Fone de Ouvido,Áudio,5.997.000,8.000,572.818,3.410,2.000,5.000
b6220d8a-d3ea-4d3b-946c-f507c422dddd,05/01/2023,15/01/2023,TRUE,a4683878-cde0-4ff1-891d-82b63ac66e50,Caixa de Som Bluetooth,Áudio,4.379.000,53.000,457.189,4.790,1.850,2.670
8f559f43-c34e-4117-ba2b-b1c98cef8e87,05/01/2023,23/01/2023,TRUE,f8a7ccd8-bb76-4291-8414-e4268e72c1d2,Pendrive 128GB,Armazenamento,6.376.000,82.000,640.554,2.070,2.000,3.470
8f559f43-c34e-4117-ba2b-b1c98cef8e87,05/01/2023,23/01/2023,TRUE,0ff9542b-e317-4913-833d-5b0b0f7c0d0f,Cabo HDMI 4K,Acessórios,9.484.000,66.000,691.528,2.140,1.140,1.690
8f559f43-c34e-4117-ba2b-b1c98cef8e87,05/01/2023,23/01/2023,TRUE,f61d6430-37b1-4683-94a9-f128f1c66b01,Cabo de Rede,Redes,7.930.000,95.000,660.731,4.200,1.490,5.000
8f559f43-c34e-4117-ba2b-b1c98cef8e87,05/01/2023,23/01/2023,TRUE,85e1f974-c7b6-44b0-8b57-a5991908d181,Scanner,Periféricos,2.281.000,79.000,163.682,4.660,1.800,2.990
60a295be-c1d8-4bc1-bb4b-1d35d0648e48,05/01/2023,13/01/2023,TRUE,8c14d2fe-6b93-4e0b-8d8a-e2da83a60c25,Hub USB,Acessórios,2.554.000,61.000,155.889,2.750,1.760,4.940
60a295be-c1d8-4bc1-bb4b-1d35d0648e48,05/01/2023,13/01/2023,TRUE,1ccf3b41-1ea3-48f9-870a-eb475dbde6d4,Cabo HDMI,Acessórios,9.631.000,89.000,1.025.511,3.730,2.000,4.490
60a295be-c1d8-4bc1-bb4b-1d35d0648e48,05/01/2023,13/01/2023,TRUE,ca366536-7852-4935-a667-af0d75fbea7a,SSD,Armazenamento,7.951.000,53.000,663.185,4.550,2.000,3.510
